imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,weighted_average_vote
tt4338154,Hawaizaada,Hawaizaada,2015,2015-01-30,"Biography, Drama",148,India,Hindi,Vibhu Puri,"Saurabh Bhave, Vibhu Puri",Film Farmers,"Naman Jain, Mithun Chakraborty, Kanishka Singh Deo, Krutika Deo, Gaurav Dwivedi, Jeffrey Goldberg, Mark Hannant, Ayushmann Khurrana, Priyanka Setia, Shefali Shah, Pallavi Sharda","The film which is based on the life on an Indian scientist Shivkar Bapuji Talpade, who is credited to have constructed India's first unmanned plane is the tale of the hardships that he went...",5.5,1645,,,,,14.0,10.0,5.5
tt4354740,Dharam Sankat Mein,Dharam Sankat Mein,2015,2015-04-10,Comedy,129,India,Hindi,Fuwad Khan,"Sanjay Sharma, Alpesh Dixit",Trigno Media,"Naseeruddin Shah, Paresh Rawal, Annu Kapoor, Auritra Ghosh, Gippy Grewal, Alka Badola Kaushal, Hazel Keech, Rushita Pandya, Jagdish Rajpurohit, Nitesh V. Ranglani, Manoj Raghubir Sharma, Prachi Sharma, Asif Silavat, Sharat Sonu","At the age of 55, a Hindu man discovers that he was born Muslim and adopted by a Hindu family.",6.3,1995,,,,,18.0,13.0,6.3
tt4355838,Albert Pinto Ko Gussa Kyun Aata Hai?,Albert Pinto Ko Gussa Kyun Aata Hai?,2019,2019-04-12,Drama,100,India,Hindi,Soumitra Ranade,Soumitra Ranade,Golden Ratio Films,"Manav Kaul, Nandita Das, Amarjeet Amle, Sushma Bakshi, Padmanabh Bind, Yusuf Hussain, Ravi Jhankal, Rama Joshi, Kishore Kadam, Atul Kale, Amrish Majumdar, Omkar Das Manikpuri, Gaurav Nima, Parivesh Padhy, Sunit Razdan","Albert Pinto goes missing one day and his girlfriend and family start making rounds at the police station to track him down. Unknown to them, he is on his way to Goa to carry out his first assignment as a hitman.",5.6,350,,,,,3.0,4.0,5.6
tt4358344,Rough Book,Rough Book,2016,2016-06-24,Drama,100,India,Hindi,Ananth Narayan Mahadevan,"Sanjay Chauhan, Ananth Narayan Mahadevan",,"Tannishtha Chatterjee, Mukesh Hariawala, Amaan f Khan, Kaizaad Kotwal, Joy Sengupta, Jayati Bhatia, Jayesh Bhatia, Deepika Amin, Vinay Jain, Ram Kapoor, Ashwin Dhar, Suhasini Mulay","Rough Book is a hard look at the education system in contemporary India. Though one of the finest systems in the world, the lacunae in the system have created issues. The story is told to ...",7.1,167,,,,,4.0,,7.1
tt4365060,7 Hours to Go,7 Hours to Go,2016,2016-06-24,"Crime, Thriller",115,India,Hindi,Saurabh Varma,Saurabh Varma,Krian Media,"Shiv Panditt, Sandeepa Dhar, Aakash Dabhade, Vipin Sharma, Natasa Stankovic, Varun Badola, Ananya Sengupta, Himanshu Malik, Kettan Singh, Tanu Loht, Zeenal Kamdar, Rohit Vir, Saurabh Varma, Gyan Gautam, Ankur Jain","The film is a fast paced investigative thriller set in Mumbai, present day. Inspired by true event, the film revolves around a hostage crisis and what happens within 7 hours after that incident.",5.7,379,,,,,4.0,6.0,5.7
tt4365506,Open Tee Bioscope,Open Tee Bioscope,2015,2015-01-16,Drama,135,India,Bengali,"Anindya Chatterjee, Shoojit Sircar",Anindya Chatterjee,Rising Sun Films,"Riddhi Sen, Surangana Banerjee, Dhee Majumder, Rwitobroto Mukherjee, Rajarshi Nag, Jishnu Banerjee, Rajatabha Dutta, Sudiptaa Chakraborty, Paran Banerjee, Koushik Sen, Sohini Sarkar, Ambarish Bhattacharya, Aparajita Adhya, Biswanath Basu, Ritwick Chakraborty",A rusticated boy in his adolescence comes to stay with his mother in North Kolkata and encounters some new experiences during his stay. The time-line of the story is in the 90's typical Northern part of Kolkata.,7.6,1032,,,,,7.0,,7.6
tt4372114,Bhaiyya Bhaiyya,Bhaiyya Bhaiyya,2014,2014-09-05,"Comedy, Drama",130,India,Malayalam,Johny Antony,"Benny P. Nayarambalam, Benny P. Nayarambalam",Nobel Andre Productions,"Nisha Agarwal, Kunchacko Boban, Makrand Deshpande, Jacob Gregory, Innocent, Jaise Jose, Thezni Khan, Pradeep Kottayam, Salim Kumar, Ashwati Lal, Biju Menon, Ambika Mohan, Seema G. Nair, Nisse Perry, Kottayam Purushan","A Malayalam Comedy about togetherness and brotherhood, portraying the importance to a group of people whom we refer to as 'Bengali Babus' in our social life. Babumon (Kunchacko Boban) and ...",3.3,104,,,,,,1.0,3.3
tt4373868,Classmates,Classmates,2015,2015-01-16,"Drama, Romance, Thriller",155,India,Marathi,Aditya Sarpotdar,,Media Monks Entertainment,"Siddharth Chandekar, Ankush Chaudhari, Ramesh Deo, Sonalee Kulkarni, Sanjay Mone, Pallavi Patil, Sachit Patil, Kishori Shahane, Sushant Shelar, Sai Tamhankar, Suyash Tilak","The film revolves around a group of students studying in TYBA in 1995. Packed with the spirit of youth, this film is homage to the best years of our lives. Insane fun, eternal friendships, ...",7.4,278,INR 50000000,,,,1.0,2.0,7.4
tt4373886,Sharafat Gayi Tel Lene,Sharafat Gayi Tel Lene,2015,2015-01-16,"Comedy, Drama, Mystery",108,India,Hindi,Gurmmeet Singh,Rajesh Chawla,Medios Entertainment,"Zayed Khan, Tina Desai, Anupam Kher, Rannvijay Singh, Talia Bentson, Yuri Suri, Shomendra Bose, Rinku, Satish Murugesan, Anay Verma, Gurjeet Singh Arora, Poonam, Vishal Bajaj, Vipul Chaube, Sanjeev Chauhan","A mysterious sum of money is credited into Prithvi Khurrana, a commoner's bank account. It is allegedly done by a top notorious don.This forms the crux of the film leading to subsequent comical situations.",5.1,265,,,,,2.0,,5.1
tt4378694,Nirbaak,Nirbaak,2015,2015-05-01,"Fantasy, Music, Romance",107,India,Bengali,Srijit Mukherji,Srijit Mukherji,SVF Entertainment,"Anjan Dutt, Jishu Sengupta, Ritwick Chakraborty, Sushmita Sen, Anindya Pulak Banerjee, Biswajit Chakraborty","Nirbaak is a medley of four tales of silent love, involving one woman (Sushmita), three men (Anjan, Jishu and Ritwick), a tree and a dog.",6.3,673,,,,,12.0,3.0,6.3
tt4384242,Pataas,Pataas,2015,2015-01-23,"Action, Comedy",127,India,Telugu,Anil Ravipudi,,NTR Arts,"Nandamuri Kalyan Ram, Ashutosh Rana, Sai Kumar, Shruti Sodhi, Raghu Kumar Karumanchi, Ravinder Kolishetty, Madhunandan, M.S. Narayana, Sivannarayana, Sudharshan",A corrupt cop gets himself transferred to Hyderabad where he has a change of heart while trying to teach his estranged but dutiful father a lesson.,6.7,731,,,INR 287000000,,4.0,1.0,6.7
tt4384350,Picket 43,Picket 43,2015,2015-01-23,"Drama, Thriller",104,India,Malayalam,Major Ravi,"Geo Christi Eapen, Major Ravi",FILM Brewery,"Prithviraj Sukumaran, Javed Jaffrey, Renji Panicker, Sudheer Karamana, Anusha, Meghanadhan, Gautam Kurup, Anu Mohan, Shobha Mohan, Mohanlal, Kannan Nair, Hareesh Peradi, Angana Roy","The film deals with the story of an Indian army officer guarding a picket alone in Kashmir, and his friendship with a Pakistani soldier.",7.1,1084,,,,,6.0,4.0,7.1
tt1874529,31st October(Hindi),31st October,2015,2016-10-21,"Action, Drama, History",109,India,Hindi,Shivaji Lotan Patil,"Harry Sachdeva, Harry Sachdeva",Magical Dreams Productions,"Soha Ali Khan, Lakha Lakhwinder Singh, Nagesh Bhonsle, Arohi Radhakrishnan, Vir Das, Pritam Kagne, Pritam Kangne, Anika Radhakrishnan, Deep Raj Rana, Malkeet Rauni, Akshat R Saluja, Sezal Sharma, Vineet Sharma, Gurjeet Singh, Dhruv Souran","The assassination of Indira Gandhi leads to a slow spread of brutal violence against Sikhs, leaving a Sikh man and his family trapped in endless danger.",5.9,223,,,$ 6940,,6.0,9.0,5.9
tt1962881,31st October(Punjabi),31st October,2015,2016-10-21,"Action, Drama, History",109,India,Punjabi,Shivaji Lotan Patil,"Harry Sachdeva, Harry Sachdeva",Magical Dreams Productions,"Soha Ali Khan, Lakha Lakhwinder Singh, Nagesh Bhonsle, Arohi Radhakrishnan, Vir Das, Pritam Kagne, Pritam Kangne, Anika Radhakrishnan, Deep Raj Rana, Malkeet Rauni, Akshat R Saluja, Sezal Sharma, Vineet Sharma, Gurjeet Singh, Dhruv Souran","The assassination of Indira Gandhi leads to a slow spread of brutal violence against Sikhs, leaving a Sikh man and his family trapped in endless danger.",5.9,223,,,$ 6940,,6.0,9.0,5.9
tt4387040,Airlift,Airlift,2016,2016-01-22,"Drama, History",130,India,Hindi,Raja Menon,"Raja Menon, Sonu Sinha",Cape of Good Films,"Akshay Kumar, Nimrat Kaur, Kumud Mishra, Prakash Belawadi, Inaamulhaq, Lena, Nissar Khan, Ninad Kamat, Kaizaad Kotwal, Feryna Wazheir, Ajay Kumar, Purab Kohli, Gunjan Malhotra, Pooja Nair, Taranjit Kaur","When Iraq invades Kuwait in August 1990, a callous Indian businessman becomes the spokesperson for more than 170,000 stranded countrymen.",8.0,51927,$ 4400000,,$ 9323484,,211.0,40.0,8.0
tt4396648,Time Out,Time Out,2015,2015-09-25,"Drama, Family, Music",98,India,Hindi,Rikhil Bahadur,Rikhil Bahadur,Viacom18 Motion Pictures,"Chirag Malhotra, Pranay Pachauri, Kaamya Sharma, Aditya Jain, Vedabrata Rao, Sanya Arora, Riya Kothari, Raunaq Singh Chopra, Shiva Dawar, Tarana Marwah, Amitabh Sharma, Geetanjali Sharma, Rahul Sharma","Years of friendship, laughter and love shared between two brothers faces the music when a 14 year old boy is confronted with the complexities of a simple relationship.",6.1,285,,,,,5.0,2.0,6.1
tt1719725,Fitoor(Hindi),Fitoor,2016,2016-02-12,"Drama, Romance",131,India,Hindi,Abhishek Kapoor,"Charles Dickens, Abhishek Kapoor",Film Polska Production,"Aditya Roy Kapoor, Katrina Kaif, Tabu, Rahul Bhat, Lara Dutta, Delbar Arya, Ajay Devgn, Shahid Gulfam, Aditi Rao Hydari, Khalida Jan, Mateusz Kaczan, Jakub Karys, Kunaal Kyhaan, Beata Migas, Namit",Modern adaptation of Charles Dickens' Great Expectations; a poor but talented boy falls in love with a girl from an affluent family.,5.4,4265,$ 9000000,$ 528799,$ 3454709,,48.0,33.0,5.4
tt4401884,Isai,Isai,2015,2015-01-30,"Musical, Romance, Thriller",190,India,Tamil,S.J. Suryah,S.J. Suryah,ASA Multimedias,"S.J. Suryah, Sathyaraj, Sulagna Panigrahi, Thambi Ramaiah, 'Ganja' Karuppu, Azhagam Perumal, Monali Sehgal, Gibran Osman, Sharad K.R.G., Raju Sundaram, A.R. Murugadoss, Vishnuvardhan, Meera Chopra","A maestro decides to snuff out his subordinate, after the latter subdued all his fame.",6.4,576,,,,,6.0,2.0,6.4
tt4415326,Kaaki Sattai,Kaaki Sattai,2015,2015-02-27,Action,156,India,Tamil,R.S. Durai Senthilkumar,"Pattukottai Prabhakar, R.S. Durai Senthilkumar",Wunderbar Films,"Sivakarthikeyan, Prabhu, Sri Divya, Vijay Raaz, Manobala, Mayilsamy, Imman Annachi, E. Ramadoss, Yog Japee, Nagineedu, Kalpana, Sujatha Sivakumar, Jangiri Madhumitha, Vidyullekha Raman, Sampath Ram",A young cop needs to show his true potential to catch a gangster and to win his love.,5.6,1132,,,$ 59021,,5.0,2.0,5.6
tt4415900,Mukhtiar Chadha,Mukhtiar Chadha,2015,2015-11-27,Comedy,120,India,Punjabi,Gifty,"Diljit Dosanjh, Gifty",Ohri Productions pvt ltd,"Diljit Dosanjh, Oshin Sai, Yashpal Sharma, Abhi Rai, Kiran Juneja, Khayali Saharan, Inder Pal Singh, Dharmendra Singh, Krishna Bansal, Manoj Bakshi, Rajat Bhalla, Seema Pari, Vikash Khyali, Sima Pari, Jaswant Rathor","Mukhtiar Chadha, is the story of a Sikh kid, who lost his father. He feels that the reason behind the demise of his father is their poverty only. During his growing up days, the only thing ...",4.0,301,,,$ 102365,,6.0,,4.0
tt4417502,Shivam,Shivam,2015,2015-10-02,"Action, Comedy, Romance",168,India,Telugu,Sreenivasa Reddy,"Thirumala Kishore, Sreenivasa Reddy",Sri Sravanthi Movies,"Ram Pothineni, Raashi Khanna, V.K. Naresh, Mano, Abhimanyu Singh, Brahmanandam, Vineeth Kumar, Jayaprakash Reddy, Krishna Murali Posani, Sapthagiri, Rebecka Andersson, Alexander Beyer, Malin Enstedt, Victor Lenas Jacobsson, Pankaj Kesari",The story of a boy (Ram) who wants to make his love life and marriage a success.,5.4,322,INR 180000000,,,,,,5.4
tt4417510,Nenu Sailaja,Nenu Sailaja,2016,2016-01-01,"Action, Comedy, Romance",155,India,Telugu,Thirumala Kishore,Thirumala Kishore,Sri Sravanthi Films,"Keerthy Suresh, Sathyaraj, Ram Pothineni, Rohini, Pradeep Singh Rawat, Joy Badlani, Pragathi, V.K. Naresh, Vijayakumar, Krishna Bhagavan, Sreemukhi, Prince Cecil, Chaitanya Krishna, Shani Salmon","Hari (Ram), a DJ, proposes to many girls but none of them accepts his love. One day he sees a beautiful girl Sailaja (Keerthi Suresh) and she seems to like him too, but fear of rejection keeps him from speaking up.",6.9,1558,INR 180000000,,,,6.0,1.0,6.9
tt4418120,Game: He Plays to Win,Game: He Plays to Win,2014,2014-05-30,"Action, Crime, Thriller",161,India,Bengali,Baba Yadav,"A.R. Murugadoss, N.K. Salil",Reliance Entertainment,"Arindol Bagchi, Biswajit Chakraborty, Saurav Chakraborty, Shankar Chakraborty, Yusuf Chishti, Vashcar Dev, Subhasree Ganguly, Jeet, Subhasish Mukherjee, Pritam, Arijit Roy, Charan Shekhon, Arindam Sil","""GAME"" is about Abhimanyu (JEET), an army man and a secret DIA agent, who returns to Kolkata on vacation. He has a loving family who wish to get him married to Trisha (Subhashree) a girl ...",6.5,172,,,,,1.0,,6.5
tt4429128,Papanasam,Papanasam,2015,2015-07-03,"Drama, Thriller",179,India,Tamil,Jeethu Joseph,"Jayamohan, Jeethu Joseph",Rajkumar Theaters Private Limited,"Kamal Haasan, Gautami, Nivetha Thomas, Esther Anil, Asha Sharath, Kalabhavan Mani, Ananth Narayan Mahadevan, Roshan Basheer, M.S. Bhaskar, Aruldoss, Charlie, Delhi Ganesh, Sri Ram, Ilavarasu, Vaiyapuri","Desperate measures are taken by a man who tries to save his family from the dark side of the law, after they commit an unexpected crime.",8.4,5438,,,$ 586973,,15.0,4.0,8.4
tt4430136,Pyaar Ka Punchnama 2,Pyaar Ka Punchnama 2,2015,2015-10-16,"Comedy, Drama, Romance",137,India,Hindi,Luv Ranjan,"Luv Ranjan, Rahul Mody",Panorama Studios,"Kartik Aaryan, Omkar Kapoor, Sunny Singh Nijjar, Nushrat Bharucha, Ishita Raj, Sonnalli Seygall, Mona Ambegaonkar, Joy Badlani, Ratnesh Mani, Rumana Molla, Sharat Saxena, Karishma Sharma","After falling in love, three roommates experience changes in their lives.",7.3,13734,,$ 222856,$ 12983721,,37.0,23.0,7.3
tt4430212,Drishyam,Drishyam,2015,2015-07-31,"Crime, Drama, Mystery",163,India,Hindi,Nishikant Kamat,"Jeethu Joseph, Upendra Sidhaye",Panorama Studios,"Ajay Devgn, Shriya Saran, Tabu, Rajat Kapoor, Ishita Dutta, Mrunal Jadhav, Prasanna Ketkar, Yogesh Sonam, Prathamesh Parab, Rishab Chadha, Ashish Warang, Anil Nagarkar, Tarun Shukla, Smita Inamdar, Sanjay Bhatia","Desperate measures are taken by a man who tries to save his family from the dark side of the law, after they commit an unexpected crime.",8.2,66043,$ 9400000,,,,235.0,39.0,8.2
tt4431392,Malli Malli Idhi Rani Roju,Malli Malli Idhi Rani Roju,2015,2015-02-06,"Musical, Romance",161,India,Telugu,Kranthi Madhav,"Sai Madhav Burra, Kranthi Madhav",Creative Commercials,"Punarnavi Bhupalam, Chinna, Pavani Gangireddy, Pavithra Lokesh, Tejaswi Madivada, Nithya Menen, Nassar, Naveen Neni, Sharwanand, Sana Sheikh, Shravya, Surya",Malli Malli Idi Rani Roju is a feel good love story which stays within your heart.,7.5,872,,,,,10.0,,7.5
tt4432480,RangiTaranga,RangiTaranga,2015,2015-07-03,"Mystery, Thriller",149,India,Kannada,Anup Bhandari,Anup Bhandari,Sri Devi Entertainers,"Nirup Bhandari, Radhika Chetan, Avantika Shetty, Sai Kumar, Anantha Velu, Aravind Rao, Siddu Moolimani, Karthik Rao Kordale, Shankar Ashwath, Srinath Vasista, Chethan Raj, Roshni Kore, Swapna Raj, Renuka, Shilpa Singh","Mysterious events begin to unfold after a reclusive novelist and his wife move back to her ancestral village, followed by a journalist.",8.3,12176,INR 15000000,,,,115.0,3.0,8.3
tt4434004,Udta Punjab,Udta Punjab,2016,2016-06-17,"Action, Crime, Drama",148,India,Hindi,Abhishek Chaubey,"Sudip Sharma, Abhishek Chaubey",Balaji Motion Pictures,"Shahid Kapoor, Alia Bhatt, Kareena Kapoor, Diljit Dosanjh, Satish Kaushik, Manav Vij, Vansh Bhardwaj, Suhail Nayyar, Prabhjyot Singh, Rajesh Kumar Sharma, Kamal Tiwari, Mahabir Bhullar, Suvinder Vicky, Dilawar Sidhu, Lovely Sidhu",A story that revolves around drug abuse in the affluent north Indian State of Punjab and how the youth there have succumbed to it en-masse resulting in a socio-economic decline.,7.8,26309,$ 5900000,,$ 359891,,131.0,30.0,7.8
tt4435282,Yagavarayinum Naa Kakka,Yagavarayinum Naa Kakka,2015,2015-06-26,Thriller,151,India,Tamil,Sathya Prabhas Pinisetty,"Kumaresan, Sathya Prabhas Pinisetty",Adharsha Chitralaya,"Aadhi, Nikki Galrani, Mithun Chakraborty, Pasupathy, Richa Pallod, Nassar, Ramaraju, Sravan, Harish Uthaman, Pragathi, Mahadevan, Raja Krishnamoorthy, Aadukalam Naren, Lakshmi Priyaa Chandramouli, Shree Karthick","Saga from a middle class family has three close friends at college, each of them having an affluent background. They decide to prolong their student life by skipping their exams - an act ...",6.5,464,,,,,4.0,2.0,6.5
tt4435628,Valiyavan,Valiyavan,2015,2015-03-27,"Action, Drama",140,India,Tamil,M. Saravanan,M. Saravanan,SK Studios,"Jai, Andrea Jeremiah, Bala Saravanan, Azhagam Perumal, Ahran Chaudhary, Anupama Kumar","Viond, who is madly in love with Subiksha, is challenged by her that he fight and win Ashwin, a boxing champion. He accepts her challenge to not only prove his love but also settle an old score.",5.2,208,,,,,,2.0,5.2
tt4442758,Temper,Temper,2015,2015-02-13,"Action, Drama",147,India,Telugu,Puri Jagannadh,"Puri Jagannadh, Vakkantham Vamsi",Parameswara Arts,"N.T. Rama Rao Jr., Kajal Aggarwal, Prakash Raj, Srinivasa Rao Kota, Ali, Tanikella Bharani, Krishna Murali Posani, Raghu Babu, Vennela Kishore, Sapthagiri, Subbaraju, Surya, Banerjee, Kadambari Kiran, Narsing Yadav","Daya, a corrupt police officer, finds his life changing when he takes on a case of gang rape.",7.4,5600,,,INR 740300000,,23.0,4.0,7.4
tt4443924,Happy Journey,Happy Journey,2014,2014-11-28,Drama,130,India,Marathi,Sachin Kundalkar,Sachin Kundalkar,Everest Entertainment,"Priya Bapat, Krutika Deo, Atul Kulkarni, Pallavi Subhash Shirke, Shivkumar Subramaniam","A man comes home when his sister dies, and realizes that he has missed her life, and in many ways his own. He will literally be haunted by his loving sibling until he makes the journey back to happiness.",6.9,199,,,,,2.0,3.0,6.9
tt4445948,Urumeen,Urumeen,2015,2015-12-04,"Action, Fantasy, Thriller",140,India,Tamil,Sakthivel Perumalsamy,Sakthivel Perumalsamy,Axess Film Factory,"Bobby Simha, Kalaiyarasan, Reshmi Menon, Sandra Amy, Appukutty, Kaali Venkat, Manobala, Anupama Kumar, Karthik Yogi, Gajaraj, Mahesh, Johan Syr�n","Several unexpected events link two men to each other, with one of them finding out about their two births old relation through a magical book.",4.7,188,INR 60000000,,,,1.0,3.0,4.7
tt4446258,Romeo Juliet,Romeo Juliet,2015,2015-06-12,"Comedy, Romance",150,India,Tamil,Lakshman,Lakshman,Madras Enterprises,"Jayam Ravi, Hansika Motwani, Vamsi Krishna, Poonam Bajwa, Uma Pathmanabhan, Vtv Ganesh, Arya, Shreya Gupto","Karthik chases after Aishwarya, but she ditches him when she realizes he's a pauper. Karthik doesn't give up easily though so Aishwarya has to find other ways to shake him off.",5.6,971,,,$ 599252,,7.0,,5.6
tt4446318,Rajathandhiram,Rajathandhiram,2015,2015-03-13,"Action, Thriller",132,India,Tamil,A.G. Amid,A.G. Amid,Sunland Cinemas,"Veera Bahu, Regina Cassandra, Pattiyal K. Shekar, Darbuka Siva, Ilavarasu, Ajai Prasath, Aadukalam Naren, Senthil Veeraasamy",Small-time criminals plan a big-time heist. Will they be successful in their attempt ?,7.6,1170,INR 20000000,,,,5.0,2.0,7.6
tt4446348,Purampokku,Purampokku,2015,2015-05-15,"Action, Crime, Drama",159,India,Tamil,S.P. Jhananathan,S.P. Jhananathan,Binary Pictures,"Arya, Shaam, Vijay Sethupathi, Karthika Nair, Rama, Krishnamoorthy, Vishwa Kumar",Bellusamy(Arya)is an activist who believes in principles of communism. What happens when you pull out all the stops to bring about a positive change in our society? You get framed and fall prey to the wrong side of justice.,5.9,552,,,,,3.0,3.0,5.9
tt4448310,Orange Mittai,Orange Mittai,2015,2015-07-31,"Comedy, Drama",102,India,Tamil,Biju Viswanath,"Vijay Sethupathi, Vijay Sethupathi",Common Man,"Vijay Sethupathi, Ramesh Thilak, Arumugam Bala, Aashritha",A seemingly meaningless journey of an old man and an EMT specialist in an ambulance becomes unexpectedly meaningful for both of them.,6.5,618,,,,,13.0,9.0,6.5
